item_id,title,genre,developer,release_date,price
34280,VectorMan™,Action,SEGA,2010,2.99
34282,Shadow Dancer™,Action,SEGA,2010,2.99
34279,Space Harrier™ II,Action,SEGA,2010,2.99
34010,Alpha Protocol™,Action,Obsidian Entertainment,2010,14.99
22610,Alien Breed: Impact,Action,Team17 Software Ltd.,2010,9.99
22440,Fallout 3 - Point Lookout,RPG,Bethesda Game Studios,2010,4.99
18508,Defense Grid: Resurgence Map Pack 1,Strategy,Hidden Path Entertainment,2010,0.99
22430,Fallout 3 - Mothership Zeta,RPG,Bethesda Game Studios,2010,4.99
22410,Fallout 3 - Broken Steel,RPG,Bethesda Game Studios,2010,4.99
22420,Fallout 3 - The Pitt,RPG,Bethesda Game Studios,2010,4.99
22400,Fallout 3 - Operation Anchorage,RPG,Bethesda Game Studios,2010,4.99
24780,SimCity™ 4 Deluxe Edition,Simulation,"EA - Maxis,Aspyr (Mac)",2003,19.99
33670,Disciples III - Renaissance Steam Special Edition,Strategy,"Akella,.dat",2010,14.99
40420,Tidalis,Casual,"Arcen Games, LLC",2010,4.99
34920,Razor2: Hidden Skies,Action,Invent4 Entertainment,2010,9.99
48136,The Settlers 7: Uncharted Land Map Pack,Strategy,Blue Byte,2010,3.99
46720,Dimensity,RPG,Dagger Games,2008,9.99
28000,Kane &amp; Lynch 2: Dog Days,Action,IO Interactive,2010,9.99
39680,The Guild II Renaissance,Simulation,Rune Forge,2010,9.99
25962,Hearts of Iron III DLC: German II Spritepack,Strategy,Paradox Interactive,2010,0.99
24634,Trainz Simulator DLC: Blue Comet,Simulation,N3V Games,2010,19.99
63900,Fantasy Wars,Strategy,Ino-Co,2010,4.99
50130,Mafia II,Action,"2K Czech,Feral Interactive (Mac)",2011,29.99
24075,Train Simulator: Network Southeast Class 47 Loco Add-On,Simulation,Dovetail Games,2010,4.99
47540,Puzzle Quest 2,RPG,Infinite Interactive,2010,9.99
50510,Burn Zombie Burn!,Action,doublesix,2010,9.99
25760,Madballs B*D*I Clan Skins,Indie,Playbrains,2010,1.99
25763,Madballs Scorched Evolution Skin Rollup,Indie,Playbrains,2010,1.99
25762,Madballs BDI Evolution Skin Rollup,Indie,Playbrains,2010,1.99
25764,Madballs Holiday Skin Rollup,Indie,Playbrains,2010,2.99
42980,Victoria I Complete,Strategy,Paradox Development Studio,2010,9.99
48800,Ship Simulator Extremes,Simulation,VStep,2010,19.99
22600,Worms Reloaded,Strategy,Team17 Digital Ltd,2010,19.99
46770,Making History II: The War of the World,Indie,Muzzy Lane Software,2010,14.99
65700,Arma 2: British Armed Forces,Action,Bohemia Interactive,2010,8.99
42960,Victoria II,Strategy,Paradox Development Studio,2010,19.99
25761,Madballs Scorched Clan Skins,Indie,Playbrains,2010,1.99
28010,Kane &amp; Lynch 2: The Doggie Bag,Action,IO Interactive,2010,5.99
28012,Kane &amp; Lynch 2: Multiplayer Masks Pack,Action,IO Interactive,2010,1.99
24640,Trainz: Classic Cabon City,Simulation,N3V Games,2010,19.99
28011,Kane &amp; Lynch 2: Alliance Weapon Pack,Action,IO Interactive,2010,2.99
4850,Cossacks: Back to War,Strategy,GSC Game World,2002,4.99
57640,Broken Sword: Director's Cut,Adventure,Revolution Software Ltd,2010,5.99
62100,Chime,Casual,Zoë Mode,2010,4.99
50145,Mafia II DLC: Jimmy's Vendetta,Action,"2K Czech,Feral Interactive (Mac)",2010,9.99
34841,Sniper: Ghost Warrior - Map Pack,Action,City Interactive,2010,1.99
70300,VVVVVV,Action,Terry Cavanagh,2010,4.99
48137,The Settlers 7: Conquest - The Empire Expansion DLC,Strategy,Blue Byte,2010,3.99
57300,Amnesia: The Dark Descent,Action,Frictional Games,2010,19.99
70400,Recettear: An Item Shop's Tale,RPG,EasyGameStation,2010,19.99
46600,Swarm Arena,Action,Dedication Games,2010,3.99
34314,Super Thunder Blade™,Action,SEGA,2010,2.99
34310,Galaxy Force II™,Action,SEGA,2010,2.99
70100,Hacker Evolution,Simulation,exosyphen studios,2010,4.99
70110,Hacker Evolution: Untold,Indie,exosyphen studios,2010,4.99
38600,Faerie Solitaire,Casual,Subsoap,2010,9.99
57620,Patrician IV - Steam Special Edition,Strategy,Gaming Minds Studios,2010,14.99
34284,Bonanza Bros.™,Action,SEGA,2010,2.99
63910,King's Bounty: Crossworlds,RPG,Katauri Interactive,2010,14.99
24082,Train Simulator: Green &amp; Gold HST DMU Add-On,Simulation,Dovetail Games,2010,4.99
8930,Sid Meier's Civilization® V,Strategy,"Firaxis Games,Aspyr (Mac, Linux)",2010,29.99
49310,Commander: Conquest of the Americas - Colonial Navy,Strategy,Nitro Games,2010,4.99
41060,Serious Sam Classic: The Second Encounter,Action,Croteam,2002,9.99
70900,Star Ruler,Indie,Blind Mind Studios,2010,9.99
9940,Blade Kitten,Action,Krome Studios,2010,2.99
22650,Alien Breed 2: Assault,Action,Team17 Digital Ltd,2010,9.99
50620,Darksiders™,Action,Vigil Games,2010,19.99
2840,X: Beyond the Frontier,Simulation,Egosoft,1999,4.99
42920,The Kings' Crusade,Strategy,NeoCoreGames,2010,9.99
29700,Guild Wars: Eye of the North®,Action,ArenaNet®,2007,19.99
2850,X: Tension,Simulation,Egosoft,2000,4.99
70200,Governor of Poker 2,Adventure,I Sioux Game Productions B.V.,2010,7.99
70210,Governor of Poker 2 - Premium Edition,Adventure,I Sioux Game Productions B.V.,2010,14.99
47790,Medal of Honor™,Action,Electronic Arts,2010,19.99
46450,Grotesque Tactics: Evil Heroes,Indie,"Headup Games,Silent Dreams",2010,9.99
45750,Lost Planet® 2,Action,"CAPCOM CO., LTD.",2010,19.99
57800,Doc Clock: The Toasted Sandwich of Time,Adventure,Stickmen Studios,2010,4.99
22380,Fallout: New Vegas,Action,Obsidian Entertainment,2010,9.99
67000,The Polynomial - Space of the music,Action,Dmytry Lavrov,2010,6.99
80300,Puzzle Bots,Adventure,Ivy Games,2010,4.99
50000,Nimbus,Indie,Noumenon Games,2010,9.99
16868,Civilization V - Babylon (Nebuchadnezzar II),Strategy,"Firaxis Games,Aspyr (Mac, Linux)",2010,4.99
18040,DeathSpank,Action,Hothead Games,2010,14.99
71115,Virtua Fighter™ 2,Action,SEGA,2010,2.99
34317,Columns™ III,Casual,SEGA,2010,2.99
71114,Sword of Vermilion™,RPG,SEGA,2010,2.99
71112,Golden Axe™ II,Action,SEGA,2010,2.99
71113,Sonic The Hedgehog,Action,SEGA,2010,4.99
34319,Ecco™: The Tides of Time,Adventure,SEGA,2010,2.99
34316,Bio-Hazard Battle™,Action,SEGA,2010,2.99
34315,Alien Storm,Action,SEGA,2010,2.99
6120,Shank,Action,Klei Entertainment,2010,9.99
35460,The Ball,Action,Teotl Studios,2010,9.99
32500,STAR WARS™: The Force Unleashed™ II,Action,Aspyr Studios,2010,19.99
62000,Flight Control HD,Action,Firemint,2010,4.99
33570,Patrician III,RPG,Ascaron Entertainment ltd.,2010,4.99
63700,BIT.TRIP BEAT,Action,Gaijin Games,2010,9.99
46362,Theatre of War 2 - Battle for Caen,Simulation,1C Company,2010,1.99
49320,Woody Two-Legs: Attack of the Zombie Pirates,Casual,Nitro Games,2010,4.99
72400,Clones,Adventure,Tomkorp Computer Solutions Inc.,2010,4.99
42964,Victoria II: Interwar Spritepack,Strategy,Paradox Interactive,2010,1.99
43011,Front Mission Evolved: Wanzer Pack 2,Action,Double Helix Games,2010,3.99
33980,Pound of Ground,Action,Centauri Production,2010,9.99
65710,Pat &amp; Mat,Casual,Centauri Production,2009,6.99
33990,Alternativa,Adventure,Centauri Production,2010,12.99
33950,Fish Fillets 2,Casual,Altar Games,2007,4.99
65400,Archon Classic,Strategy,React Games,2010,9.99
42700,Call of Duty®: Black Ops,Action,Treyarch,2010,39.99
38923,Rhythm Zone Tornado Visualizer DLC,Indie,Sonic Boom Games,2010,0.99
72500,Arcadia,Casual,Joshyy,2010,4.99
15740,Oddworld: Munch's Oddysee,Action,Oddworld Inhabitants,2010,4.99
38924,Rhythm Zone DJ Table Visualizer DLC,Indie,Sonic Boom Games,2010,1.99
15750,Oddworld: Stranger's Wrath HD,Action,Oddworld Inhabitants,2010,9.99
45500,Clickr,Casual,"Ntreev Soft Co., Ltd.",2010,4.99
31290,Back to the Future: The Game,Adventure,Telltale Games,2010,19.99
12100,Grand Theft Auto III,Action,Rockstar Games,2002,9.99
12120,Grand Theft Auto: San Andreas,Action,Rockstar Games,2005,14.99
35135,Lara Croft GoL: Raziel and Kain Character Pack,Action,Crystal Dynamics Inc.,2011,3.49
35137,Lara Croft GoL: Things that Go Boom - Challenge Pack 2,Action,Crystal Dynamics Inc.,2011,3.49
35138,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,Action,Crystal Dynamics,2011,3.49
35136,Lara Croft GoL: All the Trappings - Challenge Pack 1,Action,Crystal Dynamics Inc.,2011,3.49
12110,Grand Theft Auto: Vice City,Action,Rockstar Games,2003,9.99
33390,Zeit²,Action,Brightside Games,2011,9.99
92300,A.R.E.S.: Extinction Agenda,Action,Extend Studio,2011,4.99
80000,APOX,Action,BlueGiant Interactive,2011,14.99
47780,Dead Space™ 2,Action,Visceral Games,2011,19.99
51060,Drawn®: The Painted Tower,Adventure,Big Fish Studios,2011,9.99
65080,Kaptain Brawe: A Brawe New World,Adventure,Cateia Games,2011,4.99
63200,Monday Night Combat,Action,Uber Entertainment,2011,4.99
60340,Luxor: 5th Passage,Action,MumboJumbo,2011,9.99
71116,Alien Soldier,Action,SEGA,2011,2.99
71161,Shining in the Darkness,RPG,SEGA,2011,2.99
71119,Light Crusader,RPG,SEGA,2011,2.99
71118,Landstalker: The Treasures of King Nole,RPG,SEGA,2011,2.99
71117,Gunstar Heroes,Action,SEGA,2011,2.99
71166,ToeJam &amp; Earl,Adventure,SEGA,2011,4.99
71165,Streets of Rage 2,Action,SEGA,2011,2.99
71163,Sonic The Hedgehog 2,Action,SEGA,2011,4.99
71164,Streets of Rage,Action,SEGA,2011,2.99
71160,Shining Force II,RPG,SEGA,2011,2.99
71120,Shining Force,RPG,SEGA,2011,2.99
47890,The Sims™ 3,Simulation,The Sims Studio,2009,19.99
48802,Ship Simulator Extremes: Sigita Pack,Simulation,VStep,2011,3.99
47896,The Sims™ 3 Fast Lane Stuff,Simulation,The Sims Studio,2010,19.99
47892,The Sims™ 3 World Adventures,Simulation,The Sims Studio,2009,19.99
47894,The Sims™ 3 Late Night,Simulation,The Sims Studio,2010,19.99
47893,The Sims™ 3 Ambitions,Simulation,The Sims Studio,2010,19.99
47895,The Sims™ 3 High-End Loft Stuff,Simulation,The Sims Studio,2010,19.99
42000,Trino,Casual,Trinoteam,2011,4.99
47570,Mishap 2: An Intentional Haunting - Collector's Edition,Casual,Virtual Prophecy Entertainment,2011,14.99
47897,The Sims™ 3 Outdoor Living Stuff,Simulation,The Sims Studio,2011,19.99
57700,Who's That Flying?!,Action,Mediatonic,2011,5.99
63660,Myst: Masterpiece Edition,Adventure,Cyan Worlds,2011,5.99
90504,Guardians of Graxia: Elves &amp; Dwarves,Strategy,Petroglyph,2011,2.99
7520,Two Worlds II HD,RPG,Reality Pump Studios,2011,19.99
24449,King Arthur: The Druids,RPG,NeoCoreGames,2011,3.99
41814,Gratuitous Space Battles: Galactic Conquest,Strategy,Positech Games,2011,6.99
42925,The Kings' Crusade: New Allies,Strategy,NeoCoreGames,2011,3.99
57650,DUNGEONS - Steam Special Edition,RPG,Realmforge Studios,2011,9.99
40407,AI War: Light of the Spire,Indie,"Arcen Games, LLC",2011,4.99
33770,Drakensang: The River of Time,RPG,DTP,2011,19.99
47800,RISK™: Factions,Strategy,Stainless Games,2011,9.99
18408,Crazy Machines 2: Time Travel Add-On,Casual,Fakt Software,2011,4.99
63710,BIT.TRIP RUNNER,Action,Gaijin Games,2011,9.99
55100,Homefront,Action,"Kaos Studios,Digital Extremes",2011,19.99
80200,Fate of the World,Casual,Red Redemption,2011,9.99
92400,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),Indie,Copenhagen Game Collective,2011,2.99
56435,"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",Strategy,"Relic Entertainment,Feral Interactive (Mac/Linux)",2011,0.99
56433,"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",Strategy,"Relic Entertainment,Feral Interactive (Mac/Linux)",2011,2.99
56432,"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",Strategy,"Relic Entertainment,Feral interactive (Mac/Linux)",2011,0.99
56431,"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",Strategy,"Relic Entertainment,Feral interactive (Mac/Linux)",2011,0.99
39120,RIFT,Free to Play,Trion Worlds,2013,0
56437,"Warhammer 40,000: Dawn of War II: Retribution",Strategy,"Relic Entertainment,Feral Interactive (Mac/Linux)",2011,29.99
94000,Dinner Date,Indie,Stout Games,2011,3.99
56434,"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",Strategy,"Relic Entertainment,Feral Interactive (Mac/Linux)",2011,2.99
92700,Shadow Harvest: Phantom Ops,Action,Black Lion Studios,2011,9.99
73012,Cities in Motion: Design Classics,Simulation,Colossal Order Ltd.,2011,3.99
48803,Ship Simulator Extremes: Ferry Pack,Simulation,VStep,2011,3.99
56536,"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",Strategy,"Relic Entertainment,Feral Interactive (Mac/Linux)",2011,6.99
44620,STCC The Game 2 – Expansion Pack for RACE 07,Racing,SimBin,2011,3.99
91200,Anomaly: Warzone Earth,Action,11 bit studios,2011,9.99
46790,Armada 2526,Strategy,Ntronium Games,2010,14.99
73170,Darkest Hour: A Hearts of Iron Game,Strategy,Martin Ivanov,2011,9.99
57655,Dungeons: Into the Dark DLC Pack,Strategy,Realmforge Studios,2011,3.99
70000,Dino D-Day,Action,800 North and Digital Ranch,2011,9.99
57730,Patrician IV: Rise of a Dynasty,Strategy,Gaming Minds Studios,2011,9.99
620,Portal 2,Action,Valve,2011,19.99
42918,Magicka: Vietnam,Action,Arrowhead Game Studios,2011,4.99
91600,Sanctum,Action,Coffee Stain Studios,2011,9.99
73020,Majesty 2 Collection,Strategy,1C:InoCo,2011,19.99
56482,"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",Strategy,"Relic Entertainment,Feral Interactive (Mac/Linux)",2011,2.99
56438,Dawn of War II: Retribution – The Last Stand,Strategy,"Relic Entertainment,Feral Interactive (Mac/Linux)",2011,9.99
56481,"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",Strategy,"Relic Entertainment,Feral Interactive (Mac/Linux)",2011,2.99
98200,Frozen Synapse,Indie,Mode 7,2011,24.99
56480,"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",Strategy,"Relic Entertainment,Feral Interactive (Mac/Linux)",2011,2.99
72905,Winter Voices Episode 4: Amethyst Rivers,Adventure,inner seas,2011,4.99
22450,Hunted: The Demon’s Forge™,Action,inXile Entertainment,2011,4.99
42140,Hamilton's Great Adventure,Adventure,Fatshark,2011,9.99
47898,The Sims™ 3 Generations,Simulation,The Sims Studio,2011,19.99
73181,Cities in Motion: Tokyo,Simulation,Colossal Order Ltd.,2011,5.99
73031,Magicka: Nippon,Action,Arrowhead Game Studios,2011,0.99
9992,Ghostbusters: Sanctum of Slime Challenge Pack DLC,Action,Behaviour,2011,1.99
46490,Still Life 2,Adventure,Microids,2009,7.99
46480,Still Life,Adventure,Microids,2005,7.99
42718,Call of Duty®: Black Ops Escalation Content Pack,Action,Treyarch,2011,14.99
39160,Dungeon Siege III,Action,Obsidian Entertainment,2011,14.99
57900,Duke Nukem Forever,Action,Gearbox Software,2011,19.99
102700,A.V.A. Alliance of Valiant Arms™,Action,Red Duck Inc.,2011,0
9880,Champions Online,Free to Play,Cryptic Studios,2009,0
99900,Spiral Knights,Action,Grey Havens,2011,0
22520,Spectromancer - Truth &amp; Beauty,Strategy,"Apus Software,Three Donkeys LLC",2011,9.99
73014,Cities in Motion: Design Now,Simulation,Colossal Order Ltd.,2011,3.99
7530,Two Worlds II Castle Defense,Strategy,Reality Pump Studios,2011,9.99
49470,Magic: The Gathering - Duels of the Planeswalkers 2012,Strategy,Stainless Games Ltd,2011,19.99
91810,Ancients of Ooga,Indie,Bacon Wrapped Games,2011,9.99
49604,Beat Hazard Ultra,Action,Cold Beam Games,2011,4.99
98210,Frozen Synapse: Soundtrack,Strategy,Mode 7,2011,5.99
97000,Solar 2,Indie,Murudai,2011,9.99
46760,Ironclads: Schleswig War 1864,Strategy,Totem Games,2011,9.99
46830,Ironclads: Anglo Russian War 1866,Strategy,Totem games,2011,9.99
73035,Magicka: Final Frontier,Action,Arrowhead Game Studios,2011,2.99
46840,Ironclads: Chincha Islands War 1866,Strategy,Totem Games,2011,9.99
21100,F.E.A.R. 3,Action,Day 1 Studios,2011,19.99
73037,Magicka: Frozen Lake,Action,Arrowhead Game Studios,2011,1.99
73036,Magicka: The Watchtower,Action,Arrowhead Game Studios,2011,1.99
24635,Trainz Simulator DLC: The Duchess,Simulation,N3V Games,2011,19.99
901679,Magicka: Party Robes,Action,Arrowhead Game Studios,2011,1.99
25810,Europa Universalis III: Western - AD 1400 Spritepack,Strategy,Paradox Interactive,2011,1.99
99100,Dungeons and Dragons: Daggerdale,Action,Bedlam Games,2011,14.99
44660,RETRO – Expansion Pack for RACE 07,Racing,SimBin,2011,3.99
90209,Farming Simulator 2011 Equipment Pack 2,Simulation,Giants Software,2011,6.99
25809,Europa Universalis III: Eastern - AD 1400 Spritepack,Strategy,Paradox Interactive,2011,1.99
42903,Hearts of Iron III: For the Motherland,Strategy,Paradox Development Studio,2011,4.99
22631,Worms Reloaded: Puzzle Pack,Strategy,Team17 Digital Ltd,2011,4.99
22634,Worms Reloaded: Retro Pack,Strategy,Team17 Digital Ltd,2011,4.99
22633,Worms Reloaded: Time Attack Pack,Strategy,Team17 Digital Ltd,2011,4.99
57656,Dungeons: Map Pack DLC,Strategy,Realmforge Studios,2011,2.99
22632,Worms Reloaded: Forts Pack,Strategy,Team17 Digital Ltd,2011,4.99
94590,Puzzle Agent 2,Adventure,Telltale Games,2011,9.99
35425,Killing Floor: Steampunk Character Pack,Action,Tripwire Interactive,2011,7.99
73192,Pride of Nations: Spanish-American War 1898,Strategy,Ageod,2011,3.99
105700,Tobe's Vertical Adventure,Action,Secret Base,2011,0.99
72750,Fallout New Vegas: Old World Blues,Action,Obsidian Entertainment,2011,4.99
56538,"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",Strategy,"Relic Entertainment,Feral Interactive (Mac/Linux)",2011,6.99
61100,Lucid,Indie,YeaBoing,2011,4.99
65228,Train Simulator: BR Class 421 '4CIG' Loco,Simulation,Dovetail Games,2011,8.99
55205,Homefront: Express 870 Shotgun,Action,"Kaos Studios,Digital Extremes",2011,0.99
102200,Runespell: Overture,Adventure,Mystic Box,2011,9.99
64013,Men of War: Assault Squad - Skirmish Pack,Strategy,Digitalmindsoft,2011,1.99
15522,Aaaaa! - Brutal Concussion,Action,"Dejobaan Games, LLC",2011,1.99
63802,Delve Deeper: Treasures and Tunnels,Adventure,Lunar Giant,2011,0.99
92302,A.R.E.S.: Berzerker Suit,Action,Extend Studio,2011,0.99
73183,Cities in Motion: Metro Stations,Simulation,Colossal Order Ltd.,2011,2.99
42210,Nancy Drew®: Secrets Can Kill REMASTERED,Adventure,HeR Interactive,2010,6.99
65790,ARMA: Cold War Assault,Action,Bohemia Interactive,2011,4.99
92803,SpaceChem: 63 Corvi,Casual,Zachtronics,2011,1.99
57690,Tropico 4,Simulation,Haemimont Games,2011,14.99
42220,Nancy Drew®: The Captive Curse,Adventure,HeR Interactive,2011,6.99
42230,Nancy Drew®: Trail of the Twister,Adventure,HeR Interactive,2010,6.99
111000,The Clockwork Man,Indie,Total Eclipse,2011,6.99
73193,Pride of Nations: American Civil War 1862,Strategy,Ageod,2011,3.99
38740,EDGE,Action,Two Tribes,2011,6.99
99612,Civilization V - Civ and Scenario Pack: Korea,Strategy,"Firaxis Games,Aspyr (Mac, Linux)",2011,4.99
99614,Civilization V - Scenario Pack: Wonders of the Ancient World,Strategy,"Firaxis Games,Aspyr (Mac, Linux)",2011,4.99
91604,Sanctum: Official Soundtrack,Indie,Coffee Stain Studios,2011,9.99
70120,Hacker Evolution Duality,Indie,exosyphen studios,2011,4.99
107200,Space Pirates and Zombies,Action,MinMax Games Ltd.,2011,9.99
97108,Section 8: Prejudice Frontier Colonies Map Pack,Action,TimeGate Studios,2011,3.99
97106,Section 8: Prejudice Blitz Pack,Action,TimeGate Studios,2011,2.99
97107,Section 8: Prejudice Overdrive Map Pack,Action,TimeGate Studios,2011,3.99
56487,"Warhammer 40,000: Dawn of War II - Ultramarines Pack",Strategy,"Relic Entertainment,Feral Interactive (Mac/Linux)",2011,6.99
72760,Fallout New Vegas®: Lonesome Road™,Action,Obsidian Entertainment,2011,4.99
99910,Puzzle Pirates,Adventure,Three Rings,2011,0
18070,The Baconing,Action,Hothead Games,2011,14.99
55150,"Warhammer 40,000: Space Marine",Action,Relic,2011,29.99
63940,Men of War: Vietnam,Strategy,1C Company,2011,7.99
98400,Hard Reset Extended Edition,Action,Flying Wild Hog,2012,14.99
73194,Pride of Nations: The Franco-Prussian War 1870,Strategy,Ageod,2011,3.99
46520,Wasteland Angel,Action,"Octane Games,Meridian4",2011,9.99
22230,Rock of Ages,Action,ACE Team,2011,9.99
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Action,Tripwire Interactive,2011,19.99
73185,Cities in Motion: German Cities,Simulation,Colossal Order Ltd.,2011,5.99
49473,Magic: The Gathering 2012 - Expansion,Strategy,Stainless Games Ltd,2011,4.99
73210,Sengoku,RPG,Paradox Development Studio,2011,9.99
110600,Astro Tripper,Action,PomPom,2011,4.99
200080,Nancy Drew®: Shadow at the Water's Edge,Adventure,HeR Interactive,2010,6.99
200440,Two Worlds II - Pirates of the Flying Fortress,RPG,Reality Pump Studios,2011,9.99
